review_id,product_id,category,seller_id,user_id,rating,review_text,delivery_time,verified_purchase,helpful_votes,review_date,sales,review_length,word_count,sentiment_label
R17769,P1388,Electronics,S304,U6317,4,"Excellent product, great fit, highly recommend!",2,True,13,2022-08-02,99,47,6,positive
R17770,P1195,Books,S313,U6304,1,Very disappointed. Poor size and arrived damaged.,4,True,0,2023-01-26,22,49,7,negative
R17771,P1199,Home & Kitchen,S345,U6824,2,Bad experience — material is subpar and delivery was late. Packaging was neat.,2,True,1,2024-04-04,107,78,13,negative
R17772,P1436,Grocery,S259,U5332,2,Stopped working after a few days. Terrible packaging.,5,False,0,2023-01-18,56,53,8,negative
R17773,P1428,Electronics,S243,U11199,4,Loved it — fit exceeded my expectations.,2,True,1,2023-06-27,88,40,7,positive
R17774,P1107,Home & Kitchen,S342,U7786,3,It's okay. The price is average.,1,True,1,2021-11-01,85,32,6,neutral
R17775,P1188,Beauty,S230,U11182,4,Loved it — warranty exceeded my expectations.,5,False,0,2023-05-18,83,45,7,positive
R17776,P1471,Electronics,S327,U11706,3,Neither good nor bad; fit could be better.,2,True,0,2021-01-28,105,42,8,neutral
R17777,P1203,Beauty,S254,U6741,3,Neither good nor bad; size could be better.,3,True,28,2021-04-25,78,43,8,neutral
R17778,P1216,Books,S274,U9672,3,Neither good nor bad; material could be better.,3,False,0,2022-07-29,54,47,8,neutral
R17779,P1456,Clothing,S323,U9789,5,Very satisfied with the material and performance. Works as expected.,6,False,0,2023-10-28,86,68,10,positive
R17780,P1465,Books,S205,U7585,4,Good value for money. packaging is top notch.,2,True,2,2022-08-06,60,45,8,positive
R17781,P1227,Electronics,S229,U8664,4,"Excellent product, great battery, highly recommend!",1,True,0,2021-04-25,125,51,6,positive
R17782,P1059,Home & Kitchen,S329,U5435,5,Five stars. Great warranty and fast delivery.,6,True,0,2022-03-16,99,45,7,positive
R17783,P1144,Grocery,S334,U11115,4,"Excellent product, great fit, highly recommend!",6,True,1,2021-07-24,83,47,6,positive
R17784,P1219,Books,S273,U10508,3,Neither good nor bad; fit could be better.,1,True,1,2024-07-09,73,42,8,neutral
R17785,P1347,Sports,S268,U8217,4,Five stars. Great packaging and fast delivery.,3,False,0,2023-02-10,96,46,7,positive
R17786,P1003,Beauty,S283,U9284,5,Loved it — fit exceeded my expectations.,1,True,0,2023-02-09,83,40,7,positive
R17787,P1448,Home & Kitchen,S288,U6660,5,Good value for money. delivery is top notch. Customer support helped.,5,True,0,2024-06-27,73,69,11,positive
R17788,P1495,Home & Kitchen,S293,U10139,2,Very disappointed. Poor delivery and arrived damaged.,2,True,0,2023-06-11,59,53,7,negative
R17789,P1214,Grocery,S315,U8744,3,Decent product for the price. size is acceptable. Will buy again.,6,True,0,2023-10-11,22,65,11,neutral
R17790,P1387,Grocery,S236,U6336,3,Neither good nor bad; size could be better.,3,True,0,2024-12-01,51,43,8,neutral
R17791,P1221,Beauty,S316,U8368,3,Decent product for the price. fit is acceptable.,4,True,0,2022-06-07,50,48,8,neutral
R17792,P1014,Electronics,S204,U6281,3,Neither good nor bad; delivery could be better. Not worth the price.,3,False,0,2024-12-15,42,68,12,neutral
R17793,P1130,Beauty,S269,U11672,5,Loved it — fit exceeded my expectations.,1,True,2,2023-06-01,71,40,7,positive
R17794,P1138,Clothing,S337,U9407,5,LOVED IT — DELIVERY EXCEEDED MY EXPECTATIONS. WILL BUY AGAIN.,1,False,1,2024-08-14,112,61,10,positive
R17795,P1244,Toys,S269,U9201,5,Five stars. Great packaging and fast delivery.,3,True,1,2021-01-26,99,46,7,positive
R17796,P1113,Toys,S223,U10177,3,Decent product for the price. size is acceptable. Customer support helped.,1,True,0,2022-01-31,61,74,11,neutral
R17797,P1422,Electronics,S237,U7035,5,Five stars. Great quality and fast delivery.,2,True,3,2023-03-01,100,44,7,positive
R17798,P1029,Home & Kitchen,S229,U8254,4,Loved it — price exceeded my expectations.,3,False,0,2023-01-16,78,42,7,positive
R17799,P1213,Electronics,S304,U11072,4,"EXCELLENT PRODUCT, GREAT PRICE, HIGHLY RECOMMEND! NOT WORTH THE PRICE.",7,False,0,2023-06-22,87,70,10,positive
R17800,P1447,Books,S313,U7936,5,Loved it — performance exceeded my expectations.,1,False,6,2021-04-23,96,48,7,positive
R17801,P1413,Home & Kitchen,S276,U7429,4,"EXCELLENT PRODUCT, GREAT BATTERY, HIGHLY RECOMMEND!",4,True,6,2024-10-14,52,51,6,positive
R17802,P1050,Grocery,S277,U6648,5,Loved it — quality exceeded my expectations.,1,True,4,2023-05-09,83,44,7,positive
R17803,P1045,Beauty,S301,U10156,4,Good value for money. quality is top notch.,1,False,4,2022-10-07,91,43,8,positive
R17804,P1432,Clothing,S261,U10345,5,Good value for money. warranty is top notch.,7,True,2,2023-01-08,105,44,8,positive
R17805,P1271,Toys,S223,U10803,2,Very disappointed. Poor battery and arrived damaged.,0,True,0,2022-03-18,34,52,7,negative
R17806,P1275,Home & Kitchen,S285,U9914,4,Very satisfied with the price and performance. Works as expected.,3,True,0,2022-06-23,117,65,10,positive
R17807,P1351,Home & Kitchen,S348,U7201,4,Five stars. Great fit and fast delivery.,2,True,0,2023-06-16,124,40,7,positive
R17808,P1464,Sports,S275,U11654,4,"Excellent product, great size, highly recommend!",3,True,0,2021-06-03,72,48,6,positive
R17809,P1392,Grocery,S267,U7271,4,Loved it — fit exceeded my expectations.,3,True,0,2023-04-03,95,40,7,positive
R17810,P1217,Toys,S208,U6870,4,Very satisfied with the material and performance. Works as expected. Will buy again.,0,True,1,2023-06-16,66,84,13,positive
R17811,P1316,Grocery,S279,U9795,5,Very satisfied with the material and performance. Works as expected.,3,True,4,2022-02-11,59,68,10,positive
R17812,P1446,Toys,S218,U9586,4,Loved it — fit exceeded my expectations.,2,True,0,2023-07-06,55,40,7,positive
R17813,P1020,Electronics,S210,U10993,4,"EXCELLENT PRODUCT, GREAT QUALITY, HIGHLY RECOMMEND!",4,True,0,2021-09-02,71,51,6,positive
R17814,P1434,Sports,S349,U8509,4,Five stars. Great delivery and fast delivery.,5,True,1,2022-05-04,118,45,7,positive
R17815,P1134,Home & Kitchen,S230,U11675,5,Very satisfied with the size and performance. Works as expected.,4,True,7,2022-10-23,78,64,10,positive
R17816,P1249,Grocery,S220,U7540,3,It's okay. The price is average.,3,True,0,2023-10-30,73,32,6,neutral
R17817,P1095,Clothing,S266,U9347,4,Loved it — price exceeded my expectations.,3,True,0,2021-10-18,37,42,7,positive
R17818,P1129,Electronics,S316,U8031,4,Good value for money. material is top notch.,2,False,4,2024-10-15,76,44,8,positive
R17819,P1431,Books,S297,U5410,3,Neither good nor bad; warranty could be better.,2,True,0,2024-10-11,72,47,8,neutral
R17820,P1295,Clothing,S338,U8159,4,Five stars. Great quality and fast delivery.,1,True,1,2022-10-24,58,44,7,positive
R17821,P1414,Books,S207,U9801,2,Stopped working after a few days. Terrible size.,3,True,2,2024-12-06,42,48,8,negative
R17822,P1344,Toys,S306,U5925,5,Loved it — fit exceeded my expectations.,2,False,0,2021-02-05,92,40,7,positive
R17823,P1384,Grocery,S334,U10704,1,Bad experience — packaging is subpar and delivery was late.,3,True,0,2023-03-29,41,59,10,negative
R17824,P1254,Home & Kitchen,S206,U6306,4,Five stars. Great material and fast delivery.,4,True,1,2023-04-22,35,45,7,positive
R17825,P1304,Clothing,S213,U5346,4,Good value for money. size is top notch. Packaging was neat.,5,True,1,2024-06-03,128,60,11,positive
R17826,P1175,Home & Kitchen,S229,U10983,4,"Excellent product, great performance, highly recommend!",2,True,0,2021-07-24,108,55,6,positive
R17827,P1321,Grocery,S223,U5628,4,Five stars. Great material and fast delivery.,3,True,2,2021-05-14,77,45,7,positive
R17828,P1449,Toys,S276,U7559,5,Loved it — size exceeded my expectations.,2,True,0,2024-10-27,95,41,7,positive
R17829,P1499,Clothing,S242,U7165,5,Loved it — material exceeded my expectations.,3,True,0,2023-12-24,118,45,7,positive
R17830,P1065,Toys,S310,U10044,1,Very disappointed. Poor size and arrived damaged.,9,True,0,2023-11-01,32,49,7,negative
R17831,P1490,Books,S306,U8710,4,Good value for money. warranty is top notch.,3,True,1,2022-12-01,16,44,8,positive
R17832,P1008,Grocery,S297,U9299,5,Very satisfied with the performance and performance. Works as expected.,5,False,2,2022-11-22,83,71,10,positive
R17833,P1399,Clothing,S281,U7853,1,Bad experience — battery is subpar and delivery was late.,2,False,0,2024-07-11,15,57,10,negative
R17834,P1130,Beauty,S269,U6408,2,Very disappointed. Poor packaging and arrived damaged.,3,True,0,2022-07-31,35,54,7,negative
R17835,P1351,Home & Kitchen,S348,U11438,4,Five stars. Great warranty and fast delivery.,2,True,0,2021-01-14,65,45,7,positive
R17836,P1449,Toys,S276,U5982,4,Loved it — performance exceeded my expectations.,10,True,3,2022-03-27,28,48,7,positive
R17837,P1293,Clothing,S331,U6878,5,Five stars. Great price and fast delivery.,4,True,2,2023-05-18,89,42,7,positive
R17838,P1401,Toys,S338,U5073,3,Decent product for the price. quality is acceptable.,2,True,0,2023-04-23,72,52,8,neutral
R17839,P1384,Grocery,S334,U7748,3,Decent product for the price. battery is acceptable.,5,False,0,2022-09-07,5,52,8,neutral
R17840,P1323,Clothing,S229,U6614,4,FIVE STARS. GREAT SIZE AND FAST DELIVERY.,2,True,4,2023-04-22,65,41,7,positive
R17841,P1118,Clothing,S278,U7062,3,Decent product for the price. warranty is acceptable. Customer support helped.,7,True,0,2024-02-09,102,78,11,neutral
R17842,P1031,Home & Kitchen,S255,U7823,5,Good value for money. battery is top notch.,3,True,5,2022-06-21,75,43,8,positive
R17843,P1297,Grocery,S305,U5881,5,Five stars. Great battery and fast delivery. Customer support helped.,2,True,0,2023-11-04,118,69,10,positive
R17844,P1293,Clothing,S331,U6658,3,Decent product for the price. packaging is acceptable. Customer support helped.,1,False,0,2022-06-11,64,79,11,neutral
R17845,P1411,Beauty,S313,U8112,3,Decent product for the price. packaging is acceptable.,3,True,0,2021-05-09,50,54,8,neutral
R17846,P1133,Books,S259,U5849,2,Wrong size and bad packaging. warranty was the main issue.,4,True,2,2021-03-03,81,58,10,negative
R17847,P1167,Beauty,S320,U8286,3,It's okay. The material is average.,3,True,0,2022-03-23,58,35,6,neutral
R17848,P1477,Grocery,S264,U5261,3,Neither good nor bad; delivery could be better.,0,True,11,2023-04-29,75,47,8,neutral
R17849,P1172,Grocery,S213,U11942,4,Good value for money. size is top notch.,3,False,0,2023-05-24,105,40,8,positive
R17850,P1429,Beauty,S244,U11380,3,It's okay. The quality is average.,2,True,0,2021-12-07,67,34,6,neutral
R17851,P1141,Beauty,S255,U7634,4,Loved it — performance exceeded my expectations. Packaging was neat.,2,True,0,2022-09-04,77,68,10,positive
R17852,P1460,Beauty,S346,U7174,4,FIVE STARS. GREAT PACKAGING AND FAST DELIVERY.,4,True,0,2024-11-15,88,46,7,positive
R17853,P1081,Clothing,S271,U8939,5,Very satisfied with the material and performance. Works as expected.,4,True,0,2021-04-30,78,68,10,positive
R17854,P1261,Clothing,S210,U6177,3,Neither good nor bad; size could be better. Packaging was neat.,7,True,1,2024-11-14,62,63,11,neutral
R17855,P1310,Electronics,S312,U9174,4,Good value for money. quality is top notch.,1,True,5,2022-01-11,54,43,8,positive
R17856,P1065,Toys,S310,U7233,4,Loved it — size exceeded my expectations.,5,True,0,2021-07-30,63,41,7,positive
R17857,P1218,Grocery,S259,U6097,4,Five stars. Great fit and fast delivery.,4,False,1,2023-07-03,93,40,7,positive
R17858,P1481,Beauty,S279,U5529,5,Good value for money. performance is top notch. Packaging was neat.,2,True,4,2021-09-02,92,67,11,positive
R17859,P1196,Beauty,S276,U6659,4,Good value for money. packaging is top notch.,8,True,5,2023-08-10,62,45,8,positive
R17860,P1261,Clothing,S210,U11152,4,"Excellent product, great material, highly recommend! Will buy again.",1,True,3,2022-07-29,66,68,9,positive
R17861,P1395,Books,S220,U11308,5,"Excellent product, great battery, highly recommend!",1,True,5,2023-11-17,138,51,6,positive
R17862,P1454,Home & Kitchen,S250,U6840,3,Decent product for the price. fit is acceptable.,4,True,1,2024-07-22,67,48,8,neutral
R17863,P1327,Toys,S327,U6739,3,Decent product for the price. fit is acceptable.,6,True,0,2022-10-08,52,48,8,neutral
R17864,P1396,Books,S284,U9494,4,Very satisfied with the battery and performance. Works as expected.,6,True,1,2024-06-17,111,67,10,positive
R17865,P1091,Books,S246,U9126,5,Loved it — warranty exceeded my expectations.,3,True,0,2023-12-03,111,45,7,positive
R17866,P1209,Grocery,S341,U8350,5,Five stars. Great performance and fast delivery. Packaging was neat.,4,True,9,2021-09-24,135,68,10,positive
R17867,P1344,Toys,S306,U7512,4,Very satisfied with the packaging and performance. Works as expected.,5,False,3,2023-03-21,80,69,10,positive
R17868,P1337,Toys,S237,U7482,2,Very disappointed. Poor quality and arrived damaged.,2,True,0,2021-05-04,68,52,7,negative
R17869,P1393,Sports,S286,U6194,4,Five stars. Great quality and fast delivery.,1,True,0,2021-08-12,134,44,7,positive
R17870,P1292,Sports,S303,U6046,1,Stopped working after a few days. Terrible packaging.,3,False,0,2024-12-14,19,53,8,negative
R17871,P1141,Beauty,S255,U10828,5,Very satisfied with the performance and performance. Works as expected.,3,True,0,2022-10-04,126,71,10,positive
R17872,P1075,Beauty,S319,U10529,5,Loved it — performance exceeded my expectations. Will buy again.,2,False,2,2023-05-24,127,64,10,positive
R17873,P1385,Clothing,S316,U8052,2,Very disappointed. Poor delivery and arrived damaged.,0,True,1,2021-11-11,60,53,7,negative
R17874,P1129,Electronics,S316,U7379,4,Loved it — size exceeded my expectations.,2,True,0,2021-03-19,90,41,7,positive
R17875,P1217,Toys,S208,U8429,2,Stopped working after a few days. Terrible fit.,3,True,0,2023-10-12,54,47,8,negative
R17876,P1027,Sports,S232,U6553,2,VERY DISAPPOINTED. POOR WARRANTY AND ARRIVED DAMAGED.,7,False,1,2023-01-18,119,53,7,negative
R17877,P1247,Beauty,S326,U11364,4,Very satisfied with the fit and performance. Works as expected.,2,True,0,2022-12-03,81,63,10,positive
R17878,P1396,Books,S284,U10739,4,Five stars. Great warranty and fast delivery.,1,True,0,2024-08-18,97,45,7,positive
R17879,P1394,Books,S301,U5587,1,Stopped working after a few days. Terrible performance.,3,True,1,2021-05-09,64,55,8,negative
R17880,P1367,Electronics,S298,U10893,4,Five stars. Great warranty and fast delivery. Customer support helped.,3,True,0,2021-07-01,103,70,10,positive
R17881,P1184,Grocery,S344,U9504,3,It's okay. The price is average.,4,True,1,2023-08-14,106,32,6,neutral
R17882,P1265,Sports,S313,U7189,2,Wrong size and bad packaging. quality was the main issue. Packaging was neat.,1,True,0,2021-12-29,80,77,13,negative
R17883,P1389,Toys,S239,U5869,4,"Excellent product, great quality, highly recommend!",2,False,4,2024-03-15,71,51,6,positive
R17884,P1386,Toys,S203,U7387,5,Loved it — quality exceeded my expectations.,3,False,0,2021-03-20,105,44,7,positive
R17885,P1414,Books,S207,U5451,4,Loved it — size exceeded my expectations.,3,False,4,2021-05-10,80,41,7,positive
R17886,P1474,Electronics,S290,U7478,4,VERY SATISFIED WITH THE MATERIAL AND PERFORMANCE. WORKS AS EXPECTED.,3,True,0,2022-08-24,77,68,10,positive
R17887,P1088,Sports,S207,U6779,1,Bad experience — warranty is subpar and delivery was late.,3,True,0,2022-07-18,0,58,10,negative
R17888,P1241,Home & Kitchen,S319,U5033,2,BAD EXPERIENCE — PACKAGING IS SUBPAR AND DELIVERY WAS LATE.,3,True,0,2024-12-15,62,59,10,negative
R17889,P1359,Sports,S341,U6285,1,Bad experience — price is subpar and delivery was late.,2,True,119,2021-04-17,95,55,10,negative
R17890,P1048,Beauty,S262,U6901,3,It's okay. The battery is average.,5,True,0,2022-04-15,77,34,6,neutral
R17891,P1015,Beauty,S338,U6206,4,Five stars. Great price and fast delivery.,4,True,0,2021-02-06,70,42,7,positive
R17892,P1103,Electronics,S221,U5980,4,Loved it — price exceeded my expectations.,4,True,1,2022-01-28,81,42,7,positive
R17893,P1378,Sports,S232,U7860,3,It's okay. The performance is average.,4,True,1,2023-07-04,69,38,6,neutral
R17894,P1268,Books,S349,U9286,5,Very satisfied with the performance and performance. Works as expected.,5,True,141,2023-10-18,107,71,10,positive
R17895,P1273,Clothing,S289,U5924,1,Bad experience — size is subpar and delivery was late.,3,True,0,2024-02-08,101,54,10,negative
R17896,P1265,Sports,S313,U6292,5,Five stars. Great size and fast delivery.,1,True,16,2022-02-21,124,41,7,positive
R17897,P1451,Toys,S264,U9340,4,"Excellent product, great warranty, highly recommend!",0,True,0,2022-11-19,82,52,6,positive
R17898,P1352,Toys,S325,U7435,5,Good value for money. warranty is top notch.,1,False,0,2023-05-13,69,44,8,positive
R17899,P1427,Books,S246,U10075,3,Neither good nor bad; quality could be better. Not worth the price.,5,True,0,2021-08-29,74,67,12,neutral
R17900,P1142,Beauty,S323,U10525,4,"Excellent product, great packaging, highly recommend!",1,True,0,2023-11-20,99,53,6,positive
R17901,P1289,Toys,S264,U8446,2,Stopped working after a few days. Terrible warranty.,3,True,0,2022-10-04,60,52,8,negative
R17902,P1384,Grocery,S334,U7488,5,Loved it — fit exceeded my expectations.,4,True,2,2022-03-16,98,40,7,positive
R17903,P1232,Home & Kitchen,S236,U6700,2,Wrong size and bad packaging. delivery was the main issue.,1,True,2,2021-10-29,72,58,10,negative
R17904,P1130,Beauty,S269,U7558,1,Wrong size and bad packaging. battery was the main issue.,1,True,0,2024-04-26,55,57,10,negative
R17905,P1161,Electronics,S232,U5598,3,Decent product for the price. battery is acceptable.,4,True,1,2021-04-06,53,52,8,neutral
R17906,P1030,Grocery,S344,U9749,4,Very satisfied with the packaging and performance. Works as expected.,2,True,0,2022-10-01,99,69,10,positive
R17907,P1381,Clothing,S225,U5418,3,DECENT PRODUCT FOR THE PRICE. DELIVERY IS ACCEPTABLE.,6,True,0,2023-11-06,72,53,8,neutral
R17908,P1401,Toys,S338,U10786,5,Loved it — price exceeded my expectations. Customer support helped.,9,False,0,2023-10-09,10,67,10,positive
R17909,P1137,Books,S230,U9541,4,Loved it — price exceeded my expectations.,4,False,0,2023-10-02,96,42,7,positive
R17910,P1194,Toys,S315,U9985,5,GOOD VALUE FOR MONEY. DELIVERY IS TOP NOTCH.,2,True,0,2024-05-13,129,44,8,positive
R17911,P1330,Grocery,S269,U6996,2,Very disappointed. Poor packaging and arrived damaged.,3,True,0,2021-02-22,24,54,7,negative
R17912,P1167,Beauty,S320,U5311,5,"Excellent product, great fit, highly recommend!",4,True,0,2022-11-08,57,47,6,positive
R17913,P1214,Grocery,S315,U10189,4,Loved it — delivery exceeded my expectations.,3,True,1,2021-03-23,62,45,7,positive
R17914,P1029,Home & Kitchen,S229,U11314,2,Very disappointed. Poor price and arrived damaged.,2,True,9,2022-05-17,61,50,7,negative
R17915,P1225,Electronics,S250,U6222,4,"Excellent product, great performance, highly recommend!",4,True,0,2024-02-17,106,55,6,positive
R17916,P1268,Books,S349,U7551,4,Five stars. Great warranty and fast delivery.,4,True,0,2021-08-29,82,45,7,positive
R17917,P1185,Sports,S277,U11041,4,Good value for money. battery is top notch.,4,True,6,2022-05-15,96,43,8,positive
R17918,P1353,Clothing,S238,U10251,1,Bad experience — price is subpar and delivery was late.,1,False,0,2021-01-04,60,55,10,negative
R17919,P1020,Electronics,S210,U9858,5,Good value for money. warranty is top notch.,1,True,1,2021-10-09,62,44,8,positive
R17920,P1393,Sports,S286,U9523,5,Good value for money. warranty is top notch.,4,True,0,2023-07-31,94,44,8,positive
R17921,P1421,Clothing,S310,U6532,4,"Excellent product, great size, highly recommend!",3,False,0,2024-01-30,135,48,6,positive
R17922,P1208,Beauty,S244,U11771,4,Loved it — packaging exceeded my expectations.,4,False,1,2021-01-14,58,46,7,positive
R17923,P1018,Books,S257,U10999,5,Very satisfied with the price and performance. Works as expected.,2,True,1,2021-02-14,110,65,10,positive
R17924,P1215,Toys,S320,U10332,5,Loved it — material exceeded my expectations.,2,False,8,2024-04-27,69,45,7,positive
R17925,P1321,Grocery,S223,U7500,4,"Excellent product, great packaging, highly recommend!",5,False,0,2024-05-07,66,53,6,positive
R17926,P1206,Books,S240,U6648,4,"Excellent product, great performance, highly recommend!",3,True,0,2021-11-11,41,55,6,positive
R17927,P1426,Clothing,S344,U11274,5,"Excellent product, great performance, highly recommend!",3,True,0,2023-06-02,100,55,6,positive
R17928,P1161,Electronics,S232,U10262,3,It's okay. The performance is average.,4,False,0,2024-08-15,50,38,6,neutral
R17929,P1094,Home & Kitchen,S290,U7825,2,Bad experience — warranty is subpar and delivery was late.,2,True,1,2021-02-05,36,58,10,negative
R17930,P1166,Books,S272,U10657,5,Very satisfied with the size and performance. Works as expected.,8,True,0,2024-01-10,85,64,10,positive
R17931,P1327,Toys,S327,U5876,3,It's okay. The delivery is average.,2,False,0,2024-02-24,42,35,6,neutral
R17932,P1336,Sports,S341,U5501,4,Very satisfied with the packaging and performance. Works as expected.,4,True,1,2024-10-29,67,69,10,positive
R17933,P1405,Toys,S273,U11666,4,Good value for money. material is top notch.,4,True,0,2023-06-27,55,44,8,positive
R17934,P1410,Electronics,S225,U10232,5,Good value for money. battery is top notch.,1,True,2,2021-03-12,53,43,8,positive
R17935,P1301,Clothing,S292,U9723,1,Very disappointed. Poor packaging and arrived damaged.,3,True,0,2023-11-12,46,54,7,negative
R17936,P1411,Beauty,S313,U8043,3,IT'S OKAY. THE PACKAGING IS AVERAGE.,5,False,0,2022-10-24,61,36,6,neutral
R17937,P1011,Home & Kitchen,S264,U10440,2,Very disappointed. Poor battery and arrived damaged.,2,True,0,2021-06-05,87,52,7,negative
R17938,P1058,Toys,S217,U6364,1,Wrong size and bad packaging. performance was the main issue.,7,True,0,2023-08-16,53,61,10,negative
R17939,P1410,Electronics,S225,U5340,5,Five stars. Great size and fast delivery. Customer support helped.,12,True,0,2022-08-06,77,66,10,positive
R17940,P1309,Sports,S273,U6971,2,VERY DISAPPOINTED. POOR WARRANTY AND ARRIVED DAMAGED.,3,True,0,2022-06-08,98,53,7,negative
R17941,P1195,Books,S313,U10769,5,Five stars. Great performance and fast delivery.,3,True,0,2021-05-12,116,48,7,positive
R17942,P1021,Clothing,S207,U9636,4,Five stars. Great fit and fast delivery.,3,True,1,2024-05-05,83,40,7,positive
R17943,P1033,Sports,S265,U11689,4,Loved it — delivery exceeded my expectations.,2,True,0,2023-08-27,76,45,7,positive
R17944,P1314,Home & Kitchen,S261,U10059,4,Good value for money. quality is top notch.,1,True,1,2022-09-23,88,43,8,positive
R17945,P1243,Sports,S303,U7765,1,Very disappointed. Poor quality and arrived damaged.,3,True,0,2024-08-17,22,52,7,negative
R17946,P1193,Clothing,S297,U11891,4,"Excellent product, great battery, highly recommend!",3,True,1,2022-11-09,94,51,6,positive
R17947,P1259,Beauty,S268,U9527,4,"Excellent product, great packaging, highly recommend!",2,True,5,2021-02-17,70,53,6,positive
R17948,P1226,Sports,S308,U11910,1,Stopped working after a few days. Terrible warranty.,4,True,0,2023-08-04,80,52,8,negative
R17949,P1036,Books,S229,U5477,3,It's okay. The material is average.,4,True,1,2021-02-12,94,35,6,neutral
R17950,P1242,Grocery,S277,U6693,3,It's okay. The fit is average.,3,True,0,2024-06-29,0,30,6,neutral
R17951,P1424,Grocery,S335,U8824,4,"Excellent product, great performance, highly recommend! Customer support helped.",3,True,0,2021-08-27,82,80,9,positive
R17952,P1470,Grocery,S212,U8513,3,It's okay. The price is average. Packaging was neat.,5,True,1,2021-05-05,79,52,9,neutral
R17953,P1382,Beauty,S312,U8594,2,Very disappointed. Poor battery and arrived damaged.,1,True,0,2022-07-29,19,52,7,negative
R17954,P1210,Electronics,S219,U11105,4,Very satisfied with the price and performance. Works as expected.,2,True,0,2022-12-06,84,65,10,positive
R17955,P1049,Home & Kitchen,S226,U9793,3,It's okay. The performance is average.,3,True,0,2022-07-27,37,38,6,neutral
R17956,P1468,Beauty,S202,U10739,5,Good value for money. price is top notch.,5,True,0,2024-06-18,89,41,8,positive
R17957,P1081,Clothing,S271,U8785,5,Loved it — warranty exceeded my expectations.,3,True,10,2024-05-23,86,45,7,positive
R17958,P1493,Grocery,S233,U11774,5,"Excellent product, great material, highly recommend!",6,True,0,2022-05-12,71,52,6,positive
R17959,P1420,Beauty,S295,U11423,4,Five stars. Great warranty and fast delivery.,5,True,7,2023-08-03,115,45,7,positive
R17960,P1340,Electronics,S330,U10802,3,Decent product for the price. performance is acceptable.,1,True,0,2021-04-28,68,56,8,neutral
R17961,P1472,Grocery,S273,U11381,5,Loved it — warranty exceeded my expectations. Packaging was neat.,8,True,1,2021-01-11,122,65,10,positive
R17962,P1438,Clothing,S265,U8396,3,Decent product for the price. delivery is acceptable.,3,True,1,2023-02-26,70,53,8,neutral
R17963,P1341,Beauty,S234,U8234,4,Good value for money. quality is top notch.,1,True,1,2022-01-09,117,43,8,positive
R17964,P1417,Grocery,S214,U7976,1,Bad experience — fit is subpar and delivery was late.,2,True,0,2023-08-01,6,53,10,negative
R17965,P1326,Beauty,S239,U9576,4,"EXCELLENT PRODUCT, GREAT BATTERY, HIGHLY RECOMMEND!",5,True,0,2021-12-22,71,51,6,positive
R17966,P1137,Books,S230,U11734,1,Wrong size and bad packaging. packaging was the main issue.,1,True,3,2021-10-07,29,59,10,negative
R17967,P1097,Grocery,S271,U9082,5,LOVED IT — PRICE EXCEEDED MY EXPECTATIONS.,1,True,0,2022-04-05,101,42,7,positive
R17968,P1414,Books,S207,U11885,2,Very disappointed. Poor size and arrived damaged. Not worth the price.,1,True,3,2023-05-26,30,70,11,negative
R17969,P1144,Grocery,S334,U8670,5,Good value for money. quality is top notch.,4,True,0,2021-06-18,92,43,8,positive
R17970,P1127,Toys,S284,U11391,5,Good value for money. warranty is top notch.,4,True,1,2023-02-14,60,44,8,positive
R17971,P1183,Electronics,S238,U5424,5,LOVED IT — SIZE EXCEEDED MY EXPECTATIONS. WILL BUY AGAIN.,4,True,0,2023-11-12,111,57,10,positive
R17972,P1076,Sports,S311,U8573,4,Very satisfied with the performance and performance. Works as expected.,11,False,1,2021-08-09,89,71,10,positive
R17973,P1466,Grocery,S301,U7610,5,Loved it — delivery exceeded my expectations.,2,False,16,2023-05-22,80,45,7,positive
R17974,P1350,Electronics,S276,U8865,3,Neither good nor bad; price could be better.,2,True,2,2023-11-02,79,44,8,neutral
R17975,P1221,Beauty,S316,U9913,5,Very satisfied with the warranty and performance. Works as expected.,4,True,1,2022-05-17,89,68,10,positive
R17976,P1216,Books,S274,U7807,4,Loved it — performance exceeded my expectations.,2,True,0,2021-10-31,103,48,7,positive
R17977,P1436,Grocery,S259,U10397,4,"Excellent product, great size, highly recommend!",10,True,0,2023-10-08,98,48,6,positive
R17978,P1262,Sports,S244,U6621,4,Very satisfied with the packaging and performance. Works as expected.,3,True,0,2024-11-11,89,69,10,positive
R17979,P1100,Grocery,S202,U10672,4,Loved it — material exceeded my expectations.,4,True,0,2023-11-05,110,45,7,positive
R17980,P1043,Home & Kitchen,S347,U9307,1,Bad experience — performance is subpar and delivery was late.,5,True,0,2024-08-24,19,61,10,negative
R17981,P1359,Sports,S341,U8691,4,Very satisfied with the packaging and performance. Works as expected.,8,True,3,2022-06-28,90,69,10,positive
R17982,P1293,Clothing,S331,U6603,5,"Excellent product, great price, highly recommend!",4,False,0,2023-05-09,78,49,6,positive
R17983,P1136,Clothing,S280,U5477,4,Very satisfied with the performance and performance. Works as expected.,1,True,0,2022-01-10,46,71,10,positive
R17984,P1453,Sports,S277,U9239,4,Good value for money. performance is top notch.,4,False,12,2021-04-26,76,47,8,positive
R17985,P1261,Clothing,S210,U8741,5,"Excellent product, great warranty, highly recommend!",4,True,0,2022-10-04,73,52,6,positive
